country,continent,year,pop,gdpPercap,lifeExp
SUGAR VALLEY,US,2004,1,,
SUGARCREEK,US,2008,1,900.0,900.0
SUGARCREEK,US,2010,1,30.0,30.0
SUISUN CITY,US,2009,1,,
SUISUN CITY (FAIRFIELD),US,2003,1,420.0,420.0
SUITLAND,US,1999,1,1800.0,1800.0
SULLIVAN,US,1999,1,120.0,120.0
SULLIVAN,US,2000,1,120.0,120.0
SULLIVAN,US,2001,1,900.0,900.0
SULLIVAN,US,2002,1,,
SULLIVAN,US,2007,1,,
SULLIVAN,US,2008,1,,
SULLIVAN,US,2010,1,300.0,300.0
SULLIVAN (NEAR),US,1999,1,1800.0,1800.0
SULLIVAN CITY,US,2010,1,240.0,240.0
SULLIVAN CITY,US,2013,1,300.0,300.0
SULLIVANS ISLAND,US,2005,1,600.0,600.0
SULLIVANS ISLAND,US,2008,1,1200.0,1200.0
SULPHUR,US,2001,1,120.0,120.0
SULPHUR,US,2004,1,600.0,600.0
SULPHUR,US,2008,1,4.0,4.0
SULPHUR,US,2009,2,901.5,1800.0
SULPHUR,US,2012,1,60.0,60.0
SULPHUR SPRINGS,US,1999,1,,
SULPHUR SPRINGS,US,2000,1,43200.0,43200.0
SULPHUR SPRINGS,US,2003,1,600.0,600.0
SULPHUR SPRINGS,US,2009,1,3.0,3.0
SULPHUR SPRINGS,US,2013,1,3600.0,3600.0
SULTAN,US,2004,1,,
SULTAN,US,2005,1,,
SULTAN,US,2007,2,450.0,600.0
SULTAN,US,2010,1,,
SULTAN,US,2011,1,,
SULTAN,US,2012,1,,
SULTAN (APPROX 5 MI. SE),US,2000,1,2.0,2.0
SULTAN (NEAR),US,2007,1,300.0,300.0
SULTAN (SULTAN BASIN),US,2002,1,,
SULTANA,US,2004,1,2520.0,2520.0
SULTANA,US,2014,1,30.0,30.0
SUMAS,US,2004,1,120.0,120.0
SUMMER LAKE,US,2000,1,1800.0,1800.0
SUMMER LAKE,US,2010,1,10800.0,10800.0
SUMMER LAKE,US,2013,1,1200.0,1200.0
SUMMERFIELD,US,2002,2,600.0,600.0
SUMMERFIELD,US,2009,1,3600.0,3600.0
SUMMERFIELD,US,2013,1,120.0,120.0
SUMMERLAND (CANADA),CA,2004,1,0.0,0.0
SUMMERLAND (CANADA),CA,2009,2,300.0,300.0
SUMMERLAND KEY,US,2005,1,20.0,20.0
SUMMERLAND KEY,US,2007,1,0.0,0.0
SUMMERS,US,2006,1,5.0,5.0
SUMMERSIDE (CANADA),CA,2003,1,15.0,15.0
SUMMERSIDE (CANADA),CA,2004,1,0.0,0.0
SUMMERSIDE (CANADA),CA,2009,2,300.0,300.0
SUMMERSVILLE,US,1999,1,300.0,300.0
SUMMERSVILLE,US,2006,1,300.0,300.0
SUMMERSVILLE,US,2008,1,,
SUMMERSVILLE,US,2009,1,30.0,30.0
SUMMERSVILLE,US,2012,2,17.5,30.0
SUMMERTOWN,US,2011,1,5.0,5.0
SUMMERVILLE,US,1999,1,,
SUMMERVILLE,US,2000,1,300.0,300.0
SUMMERVILLE,US,2003,1,1.0,1.0
SUMMERVILLE,US,2005,1,,
SUMMERVILLE,US,2006,2,630.0,1200.0
SUMMERVILLE,US,2007,3,180.0,300.0
SUMMERVILLE,US,2008,2,91.0,180.0
SUMMERVILLE,US,2009,1,900.0,900.0
SUMMERVILLE,US,2010,2,300.0,300.0
SUMMERVILLE,US,2011,3,120.66666666666667,240.0
SUMMERVILLE,US,2012,4,70.0,180.0
SUMMERVILLE,US,2013,2,300.0,300.0
SUMMERVILLE,US,2014,3,100.0,300.0
SUMMIT,US,2000,1,120.0,120.0
SUMMIT,US,2002,1,600.0,600.0
SUMMIT,US,2005,1,,
SUMMIT,US,2007,3,402.3333333333333,900.0
SUMMIT POINT,US,2003,1,5400.0,5400.0
SUMNER,US,1998,1,900.0,900.0
SUMNER,US,1999,3,900.0,900.0
SUMNER,US,2001,1,,
SUMNER,US,2002,3,113.33333333333333,330.0
SUMNER,US,2003,2,6300.0,6300.0
SUMNER,US,2005,3,340.0,600.0
SUMNER,US,2010,2,24.0,40.0
SUMNER,US,2011,1,120.0,120.0
SUMNER,US,2012,1,,
SUMNER,US,2014,2,451.0,900.0
SUMNER (LAKE TAPPS AREA),US,2003,1,30.0,30.0
SUMPTER,US,2013,1,240.0,240.0
SUMRALL,US,1999,2,90.0,120.0
SUMRALL,US,2007,1,300.0,300.0
SUMRALL,US,2009,1,4200.0,4200.0
SUMRALL,US,2011,1,,
SUMTER,US,1999,2,310.0,600.0
SUMTER,US,2004,1,600.0,600.0
SUMTER,US,2005,1,180.0,180.0
SUMTER,US,2006,1,30.0,30.0
SUMTER,US,2007,1,30.0,30.0
SUMTER,US,2008,1,2820.0,2820.0
SUMTER,US,2010,1,120.0,120.0
SUMTER,US,2011,2,900.0,900.0
SUMTER,US,2012,4,68.33333333333333,120.0
SUN CITY,US,1999,1,60.0,60.0
SUN CITY,US,2001,1,20.0,20.0
SUN CITY,US,2004,1,150.0,150.0
SUN CITY,US,2008,1,120.0,120.0
SUN CITY,US,2009,1,10.0,10.0
SUN CITY,US,2011,1,300.0,300.0
SUN CITY,US,2012,1,240.0,240.0
SUN CITY,US,2013,2,15.0,15.0
SUN CITY (WEST OF PHOENIX),US,2006,1,1800.0,1800.0
SUN CITY CENTER,US,2003,1,5.0,5.0
SUN CITY WEST,US,2003,1,180.0,180.0
SUN CITY WEST,US,2014,1,900.0,900.0
SUN LAKES,US,2013,1,180.0,180.0
SUN LAKES,US,2014,1,300.0,300.0
SUN PRAIRIE,US,1998,1,120.0,120.0
SUN PRAIRIE,US,1999,1,20.0,20.0
SUN PRAIRIE,US,2000,2,120.0,120.0
SUN PRAIRIE,US,2004,1,120.0,120.0
SUN PRAIRIE,US,2005,1,600.0,600.0
SUN PRAIRIE,US,2013,1,,
SUN PRAIRIE (TOKEN CREEK),US,2000,1,120.0,120.0
SUN VALLEY,US,2009,2,45.0,60.0
SUN VALLEY,US,2011,5,22.5,60.0
SUN VALLEY,US,2012,1,20.0,20.0
SUN VALLEY,US,2014,1,0.0,0.0
SUNBRIGHT,US,2005,1,,
SUNBURY,US,2001,2,,
SUNBURY,US,2003,3,220.0,420.0
SUNBURY,US,2004,1,1.0,1.0
SUNBURY,US,2012,1,300.0,300.0
SUNDERLAND,US,2006,1,120.0,120.0
SUNDERLAND,US,2012,2,270.0,300.0
SUNDERLAND (UK/ENGLAND),GB,1999,1,0.0,0.0
SUNDERLAND (UK/ENGLAND),GB,2000,4,500.0,1200.0
SUNDERLAND (UK/ENGLAND),GB,2001,2,750.0,900.0
SUNDERLAND (UK/ENGLAND),GB,2002,1,0.0,0.0
SUNDERLAND (UK/ENGLAND),GB,2003,1,300.0,300.0
SUNDERLAND (UK/ENGLAND),GB,2004,2,420.0,600.0
SUNDERLAND (UK/ENGLAND),GB,2005,1,30.0,30.0
SUNDERLAND (UK/ENGLAND),GB,2006,6,29.0,60.0
SUNDERLAND (UK/ENGLAND),GB,2007,1,,
SUNDERLAND (UK/ENGLAND),GB,2009,1,,
SUNDERLAND (UK/ENGLAND),GB,2010,2,750.0,900.0
SUNDRIDGE (CANADA),CA,2013,1,15.0,15.0
SUNFIELD,US,2012,1,300.0,300.0
SUNFLOWER,US,2006,2,375.0,720.0
SUNFLOWER,US,2008,1,,
SUNFLOWER,US,2012,1,8.0,8.0
SUNLAND,US,1999,1,2400.0,2400.0
SUNLAND,US,2000,1,360.0,360.0
SUNLAND,US,2006,1,0.0,0.0
SUNLAND,US,2011,1,,
SUNLAND,US,2012,1,,
SUNNINGDALE (UK/ENGLAND),GB,2009,1,180.0,180.0
SUNNYSIDE,US,2000,1,180.0,180.0
SUNNYSIDE,US,2002,1,120.0,120.0
SUNNYSIDE,US,2004,2,300.0,300.0
SUNNYSIDE,US,2007,2,7.5,15.0
SUNNYSIDE,US,2008,1,,
SUNNYSIDE,US,2010,2,15.0,15.0
SUNNYSIDE (GRANGER&#44 ON HWY 82),US,1999,1,300.0,300.0
SUNNYVALE,US,1998,1,300.0,300.0
SUNNYVALE,US,1999,1,240.0,240.0
SUNNYVALE,US,2000,2,,
SUNNYVALE,US,2001,1,10.0,10.0
SUNNYVALE,US,2002,3,702.3333333333334,1200.0
SUNNYVALE,US,2003,4,1302.0,3600.0
SUNNYVALE,US,2004,1,420.0,420.0
SUNNYVALE,US,2005,4,330.0,360.0
SUNNYVALE,US,2008,2,20.0,20.0
SUNNYVALE,US,2009,1,10.0,10.0
SUNNYVALE,US,2010,1,15.0,15.0
SUNNYVALE,US,2011,2,300.0,300.0
SUNNYVALE,US,2012,1,180.0,180.0
SUNNYVALE,US,2013,2,5.0,5.0
SUNOL,US,2004,1,,
SUNOL,US,2010,1,12.0,12.0
SUNRISE,US,1998,1,90.0,90.0
SUNRISE,US,2002,1,0.0,0.0
SUNRISE,US,2003,1,600.0,600.0
SUNRISE,US,2006,1,2.0,2.0
SUNRISE,US,2010,1,2400.0,2400.0
SUNRISE,US,2011,1,3600.0,3600.0
SUNRISE,US,2012,1,,
SUNRISE,US,2013,1,180.0,180.0
SUNRISE,US,2014,9,520.2222222222222,1800.0
SUNRISE BEACH,US,2010,2,1890.0,3600.0
SUNRISE BEACH VILLAGE,US,2006,1,120.0,120.0
SUNRIVER,US,1999,1,,
SUNRIVER,US,2001,1,1200.0,1200.0
SUNRIVER,US,2008,1,,
SUNRIVER,US,2010,1,,
SUNSET,US,2003,1,180.0,180.0
SUNSET,US,2013,1,1800.0,1800.0
SUNSET BEACH,US,2002,1,,
SUNSET BEACH,US,2009,1,,
SUNSET BEACH,US,2010,1,1200.0,1200.0
SUNSET BEACH,US,2011,1,900.0,900.0
SUNSET BEACH,US,2012,2,1650.0,2700.0
SUNSHINE,US,2012,1,180.0,180.0
SUPERIOR,US,1998,2,60.0,120.0
SUPERIOR,US,1999,2,720.0,720.0
SUPERIOR,US,2000,1,30.0,30.0
SUPERIOR,US,2002,1,60.0,60.0
SUPERIOR,US,2003,2,1801.0,3600.0
SUPERIOR,US,2004,4,201.25,600.0
SUPERIOR,US,2005,2,157.5,300.0
SUPERIOR,US,2009,1,600.0,600.0
SUPERIOR,US,2012,1,5.0,5.0
SUPERIOR,US,2013,1,1800.0,1800.0
SUPERIOR (SOUTH),US,2012,1,,
SUPPLY,US,1999,1,600.0,600.0
SUQUAMISH,US,1998,1,6.0,6.0
SURF CITY,US,2005,1,60.0,60.0
SURF CITY,US,2008,1,,
SURF CITY,US,2009,1,3600.0,3600.0
SURF CITY,US,2012,2,,
SURF CITY,US,2013,2,300.0,300.0
SURF CITY (LONG BEACH ISLAND),US,2001,1,180.0,180.0
SURF CITY (TOPSAIL ISLAND),US,2004,1,,
SURFSIDE,US,2005,1,60.0,60.0
SURFSIDE (ON THE BEACH),US,1999,1,10800.0,10800.0
SURFSIDE BEACH,US,2003,1,,
SURFSIDE BEACH,US,2004,1,1200.0,1200.0
SURFSIDE BEACH,US,2005,1,300.0,300.0
SURFSIDE BEACH,US,2006,2,12.5,20.0
SURFSIDE BEACH,US,2007,1,,
SURFSIDE BEACH,US,2008,1,,
SURFSIDE BEACH,US,2009,5,1057.5,2700.0
SURFSIDE BEACH,US,2010,1,30.0,30.0
SURFSIDE BEACH,US,2011,3,1500.0,1800.0
SURFSIDE BEACH,US,2012,5,1566.0,3600.0
SURFSIDE BEACH,US,2013,5,1460.0,3600.0
SURFSIDE BEACH,US,2014,1,30.0,30.0
SURGOINSVILLE,US,1999,1,,
SURGOINSVILLE,US,2001,1,0.0,0.0
SURPRISE,US,1999,1,45.0,45.0
SURPRISE,US,2000,2,1350.0,2700.0
SURPRISE,US,2001,1,,
SURPRISE,US,2002,3,2401.6666666666665,7200.0
SURPRISE,US,2003,2,360.0,360.0
SURPRISE,US,2004,1,900.0,900.0
SURPRISE,US,2005,9,5928.125,37800.0
SURPRISE,US,2006,3,802.6666666666666,2400.0
SURPRISE,US,2007,2,330.5,660.0
SURPRISE,US,2008,4,50.0,50.0
SURPRISE,US,2009,3,150.0,300.0
SURPRISE,US,2010,4,110.0,180.0
SURPRISE,US,2011,1,240.0,240.0
SURPRISE,US,2012,10,94.16666666666667,300.0
SURPRISE,US,2013,5,510.0,600.0
SURPRISE,US,2014,3,860.0,1800.0
SURPRISE (WITNESSED FROM),US,2000,1,2700.0,2700.0
SURREY (CANADA),CA,2000,5,1051.5,2100.0
SURREY (CANADA),CA,2001,3,62.0,120.0
SURREY (CANADA),CA,2002,1,0.0,0.0
SURREY (CANADA),CA,2003,1,1200.0,1200.0
SURREY (CANADA),CA,2004,7,317.6666666666667,1800.0
SURREY (CANADA),CA,2005,1,,
SURREY (CANADA),CA,2006,1,,
SURREY (CANADA),CA,2009,4,555.5,1800.0
SURREY (CANADA),CA,2011,2,902.5,1800.0
SURREY (CANADA),CA,2012,4,257.5,900.0
SURREY (CANADA),CA,2013,2,30.0,30.0
SURREY (CANADA),CA,2014,2,0.0,0.0
SURREY (UK/ENGLAND),GB,2003,1,120.0,120.0
SURREY (UK/ENGLAND),GB,2005,1,120.0,120.0
SURREY (UK/ENGLAND),GB,2008,1,60.0,60.0
SURRY,US,2013,3,410.0,900.0
SUSANVILLE,US,2001,1,15.0,15.0
SUSANVILLE,US,2003,2,91.0,180.0
SUSANVILLE,US,2004,2,,
SUSANVILLE,US,2005,2,,
SUSANVILLE,US,2007,1,7200.0,7200.0
SUSANVILLE,US,2008,1,39.0,39.0
SUSANVILLE,US,2012,1,2.0,2.0
SUSANVILLE,US,2013,2,15.0,15.0
SUSQUEHANNA,US,1998,1,480.0,480.0
SUSQUEHANNA,US,2008,1,300.0,300.0
SUSQUEHANNA,US,2011,1,300.0,300.0
SUSQUEHANNA,US,2014,1,0.0,0.0
SUSSEX,US,2001,1,1800.0,1800.0
SUSSEX,US,2003,1,300.0,300.0
SUSSEX,US,2009,1,420.0,420.0
SUSSEX,US,2010,1,0.0,0.0
SUSSEX,US,2012,1,,
SUTHERLAND,US,2003,1,900.0,900.0
SUTHERLAND,US,2005,1,1800.0,1800.0
SUTHERLIN,US,2003,1,0.0,0.0
SUTHERLIN,US,2014,1,600.0,600.0
SUTTER CREEK,US,2001,1,0.0,0.0
SUTTON,US,1999,1,420.0,420.0
SUTTON,US,2006,2,1800.0,1800.0
SUTTON,US,2012,2,12.5,20.0
SUTTON (CANADA),CA,2010,1,0.0,0.0
SUTTON (SOUTH WORCESTER CO.),US,2011,1,10.0,10.0
SUTTON (UK/ENGLAND),GB,2001,1,,
SUTTON COLDFIELD (UK/ENGLAND),GB,2013,1,60.0,60.0
SUTTON IN ASHFIELD (UK/ENGLAND),GB,2014,1,180.0,180.0
SUWANEE,US,2001,2,30.0,60.0
SUWANEE,US,2002,3,18.333333333333332,45.0
SUWANEE,US,2007,2,39.0,78.0
SUWANEE,US,2008,1,,
SUWANEE,US,2012,1,300.0,300.0
SUWANEE,US,2013,2,180.0,180.0
SUWANEE,US,2014,1,120.0,120.0
SUWANEE (JUST N OF ATLANTA),US,2002,1,,
SWADLINCOTE (UK/ENGLAND),GB,2013,1,0.0,0.0
SWAFFHAM (UK/ENGLAND),GB,2009,1,0.0,0.0
SWAINSBORO,US,2012,1,60.0,60.0
SWALEDALE,US,2002,1,300.0,300.0
SWAMPSCOTT,US,2013,1,5.0,5.0
SWANAGE (UK/ENGLAND),GB,2009,1,3600.0,3600.0
SWANBURG,US,2008,1,3.0,3.0
SWANNANOA,US,2001,1,900.0,900.0
SWANNANOA,US,2003,1,4.0,4.0
SWANNANOA,US,2009,2,225.0,420.0
SWANSBORO,US,2000,1,300.0,300.0
SWANSEA,US,2010,1,900.0,900.0
SWANSEA,US,2013,2,1410.0,2400.0
SWANSEA (UK/ENGLAND),GB,2002,1,10.0,10.0
SWANSEA (UK/ENGLAND),GB,2005,1,600.0,600.0
SWANSEA (UK/ENGLAND),GB,2006,1,1800.0,1800.0
SWANSEA (UK/ENGLAND),GB,2012,1,60.0,60.0
SWANSEA (UK/WALES),GB,2005,2,390.0,600.0
SWANSEA (UK/WALES),GB,2006,2,420.0,420.0
SWANSEA (UK/WALES),GB,2007,1,,
SWANSEA (UK/WALES),GB,2011,1,600.0,600.0
SWANSEA (UK/WALES),GB,2013,1,10.0,10.0
SWANTON,US,2001,1,60.0,60.0
SWANTON,US,2004,1,300.0,300.0
SWANTON,US,2009,1,,
SWANVILLE,US,1999,1,300.0,300.0
SWANZEY,US,2008,1,1200.0,1200.0
SWANZEY,US,2013,1,6.0,6.0
SWANZEY,US,2014,1,0.0,0.0
SWARTHMORE,US,2000,1,120.0,120.0
SWARTHMORE,US,2006,2,5.0,5.0
SWARTHMORE,US,2010,1,15.0,15.0
SWARTZ CREEK,US,1999,1,20.0,20.0
SWARTZ CREEK,US,2003,1,240.0,240.0
SWARTZ CREEK,US,2005,1,600.0,600.0
SWARTZ CREEK,US,2009,1,0.0,0.0
SWARTZ CREEK,US,2010,1,,
SWARTZ CREEK,US,2011,1,90.0,90.0
SWAYZEE,US,2007,1,1800.0,1800.0
SWEDESBORO,US,2004,1,600.0,600.0
SWEDESBORO,US,2010,1,,
SWEENY,US,2007,1,600.0,600.0
SWEENY,US,2013,1,3600.0,3600.0
SWEET HOME,US,2001,1,2400.0,2400.0
SWEET HOME,US,2009,2,20.0,40.0
SWEET LAKE,US,2014,1,300.0,300.0
SWEET SPRINGS,US,2007,1,15.0,15.0
SWEET VALLEY,US,2001,1,60.0,60.0
SWEETSER,US,2013,1,,
SWEETWATER,US,2001,1,,
SWEETWATER,US,2002,1,1800.0,1800.0
SWEETWATER,US,2003,2,1800.0,1800.0
SWEETWATER,US,2006,1,600.0,600.0
SWEETWATER,US,2007,1,,
SWEETWATER,US,2011,1,,
SWEETWATER,US,2012,1,240.0,240.0
SWEETWATER,US,2014,1,10800.0,10800.0
SWINDON (UK/ENGLAND),GB,2002,1,,
SWINDON (UK/ENGLAND),GB,2003,1,,
SWINDON (UK/ENGLAND),GB,2005,1,0.0,0.0
SWINDON (UK/ENGLAND),GB,2006,3,9610.0,14400.0
SWINDON (UK/ENGLAND),GB,2009,1,,
SWINDON (UK/ENGLAND),GB,2010,1,840.0,840.0
SWINDON (UK/ENGLAND),GB,2011,1,,
SWINTON (UK/ENGLAND),GB,2007,1,,
SWISS,US,2004,2,1950.0,2100.0
SWOOPE,US,2010,1,,
SYCAMORE,US,1999,2,122.5,240.0
SYCAMORE,US,2003,1,900.0,900.0
SYCAMORE,US,2004,1,,
SYCAMORE,US,2007,1,1500.0,1500.0
SYCAMORE,US,2009,1,3600.0,3600.0
SYCAMORE,US,2013,1,600.0,600.0
SYDENHAM (CANADA),CA,2013,1,,
SYDNEY (50 MILES NORTH OF)  (NSW&#44 AUSTRALIA),AU,2001,1,180.0,180.0
SYDNEY (AUSTRALIA),AU,2005,1,6.0,6.0
SYDNEY (AUSTRALIA),AU,2006,8,344.85714285714283,900.0
SYDNEY (AUSTRALIA),AU,2007,9,106.66666666666667,300.0
SYDNEY (AUSTRALIA),AU,2008,5,238.0,600.0
SYDNEY (AUSTRALIA),AU,2009,2,495.0,900.0
SYDNEY (AUSTRALIA),AU,2010,5,624.6,1800.0
SYDNEY (AUSTRALIA),AU,2011,3,65.0,120.0
SYDNEY (AUSTRALIA),AU,2012,2,600.0,600.0
SYDNEY (AUSTRALIA),AU,2013,2,905.0,1800.0
SYDNEY (AUSTRALIA),AU,2014,1,600.0,600.0
SYDNEY (AUSTRALIA)),AU,2006,1,,
SYDNEY (BAULKHAM HILLS) (AUSTRALIA),AU,2007,1,60.0,60.0
SYDNEY (CANADA),CA,2002,1,60.0,60.0
SYDNEY (CANADA),CA,2005,1,900.0,900.0
SYDNEY (CANADA),CA,2008,2,15.0,15.0
SYDNEY (CANADA),CA,2009,1,,
SYDNEY (CANADA),CA,2010,1,,
SYDNEY (CANADA),CA,2011,1,0.0,0.0
SYDNEY (CANADA),CA,2012,1,5.0,5.0
SYDNEY (CANADA),CA,2013,1,40.0,40.0
SYDNEY (CHATSWOOD) (NSW&#44 AUSTRALIA),AU,2002,1,5.0,5.0
SYDNEY (KINGS LANGLEY) (NSW&#44 AUSTRALIA),AU,2004,1,7.0,7.0
SYDNEY (NSW&#44 AUSTRALIA),AU,1998,1,600.0,600.0
SYDNEY (NSW&#44 AUSTRALIA),AU,1999,2,60.0,120.0
SYDNEY (NSW&#44 AUSTRALIA),AU,2000,2,600.0,600.0
SYDNEY (NSW&#44 AUSTRALIA),AU,2001,8,380.375,900.0
SYDNEY (NSW&#44 AUSTRALIA),AU,2002,10,211.25,900.0
SYDNEY (NSW&#44 AUSTRALIA),AU,2003,10,523.875,2700.0
SYDNEY (NSW&#44 AUSTRALIA),AU,2004,6,21795.0,86400.0
SYDNEY (NSW&#44 AUSTRALIA),AU,2005,4,115440.0,345600.0
SYDNEY (NSW)  (AUSTRALIA),AU,2004,1,,
SYDNEY (RIGHTON&#44 BOTANY BAY) (NSW&#44 AUSTRALIA),AU,2005,1,120.0,120.0
SYDNEY (WEST) (NSW&#44 AUSTRALIA),AU,2005,1,2.0,2.0
SYKESVILLE,US,2008,2,300.0,300.0
SYKESVILLE,US,2012,3,3700.0,7200.0
SYKESVILLE,US,2013,1,900.0,900.0
SYKESVILLE,US,2014,1,60.0,60.0
SYLACAUGA,US,2002,1,,
SYLACAUGA,US,2008,2,,
SYLACAUGA,US,2013,1,300.0,300.0
SYLMAR,US,1999,1,600.0,600.0
SYLMAR,US,2001,1,30.0,30.0
SYLMAR,US,2003,2,15.0,20.0
SYLMAR,US,2009,1,30.0,30.0
SYLMAR,US,2010,1,180.0,180.0
SYLMAR,US,2013,1,30.0,30.0
SYLVA,US,2003,1,,
SYLVA,US,2008,1,10.0,10.0
SYLVA,US,2014,1,15.0,15.0
SYLVAN BEACH,US,2005,1,45.0,45.0
SYLVAN GROVE,US,2011,1,,
SYLVAN LAKE,US,2013,1,600.0,600.0
SYLVAN LAKE (CANADA),CA,2005,1,30.0,30.0
SYLVANIA,US,2005,2,1050.0,1800.0
SYLVANIA,US,2006,1,2700.0,2700.0
SYLVANIA,US,2011,3,10.0,10.0
SYLVANIA,US,2012,1,720.0,720.0
SYLVANIA,US,2013,1,,
SYMSONIA,US,2012,1,10.0,10.0
SYOSSET,US,2008,1,,
SYOSSET,US,2013,1,1020.0,1020.0
SYOSSET,US,2014,1,,
SYOSSET (LONG ISLAND),US,1999,1,420.0,420.0
SYRACUSE,US,1999,1,900.0,900.0
SYRACUSE,US,2000,2,2.0,2.0
SYRACUSE,US,2001,1,,
SYRACUSE,US,2002,6,1972.5,7200.0
SYRACUSE,US,2003,1,0.0,0.0
SYRACUSE,US,2004,3,21.666666666666668,60.0
SYRACUSE,US,2005,2,120.0,120.0
SYRACUSE,US,2006,3,2416.3333333333335,7200.0
SYRACUSE,US,2007,4,1950.0,3600.0
SYRACUSE,US,2008,3,100.0,180.0
SYRACUSE,US,2009,6,696.0,1800.0
SYRACUSE,US,2010,1,900.0,900.0
SYRACUSE,US,2011,1,,
SYRACUSE,US,2012,8,804.0,2400.0
SYRACUSE,US,2013,8,390.0,480.0
SYRACUSE (ELBRIDGE),US,2008,1,90.0,90.0
SYRACUSE (NORTH),US,2001,1,30.0,30.0
TABER (CANADA),CA,2005,1,10.0,10.0
TABER (CANADA),CA,2009,1,15.0,15.0
TABER (CANADA),CA,2012,1,120.0,120.0
TABER (EAST OF) (CANADA),CA,2002,1,300.0,300.0
TABERNACLE,US,2005,1,300.0,300.0
TABERNACLE,US,2014,1,240.0,240.0
TABIONA,US,2005,1,7200.0,7200.0
TABOR,US,2004,1,2700.0,2700.0
TABOR CITY,US,2013,1,600.0,600.0
TACNA,US,2001,1,180.0,180.0
TACNA,US,2003,1,,
TACNA (APPROX),US,2000,1,,
TACOMA,US,1999,22,244.875,2700.0
TACOMA,US,2000,12,647.5,1800.0
TACOMA,US,2001,3,2610.0,7200.0
TACOMA,US,2002,9,487.55555555555554,2700.0
TACOMA,US,2003,5,60.0,60.0
TACOMA,US,2004,8,263.0,900.0
TACOMA,US,2005,11,48.714285714285715,120.0
TACOMA,US,2006,2,,
TACOMA,US,2007,15,411.4166666666667,1800.0
TACOMA,US,2008,7,519.2,1800.0
TACOMA,US,2009,8,241.33333333333334,1200.0
TACOMA,US,2010,5,254.0,900.0
TACOMA,US,2011,11,223.44444444444446,900.0
TACOMA,US,2012,9,345.0,900.0
TACOMA,US,2013,8,400.0,900.0
TACOMA,US,2014,4,140.0,360.0
TACOMA (GOING NORTH ON I-5),US,2000,1,5.0,5.0
TACOMA (LAKEWOOD),US,1999,1,0.0,0.0
TACOMA (NORTHEAST AREA),US,2012,1,,
TACOMA (NORTHEAST AREA),US,2013,1,,
TACOMA (NORTHEAST OF),US,2013,1,,
TACOMA (NORTHEAST SECTION),US,2012,1,,
TACOMA (NORTHEAST),US,2000,1,,
TACOMA (PORT OF),US,2014,1,1800.0,1800.0
TACOMA (SOUTHWEST OF),US,1998,1,,
TACOMA (WATERFRONT AREA),US,2002,1,,
TADLEY (UK/ENGLAND),GB,2000,1,,
TAFT,US,1999,1,15.0,15.0
TAFTVILLE,US,2004,1,,
TAHLEQUAH,US,2005,2,0.0,0.0
TAHLEQUAH,US,2008,1,180.0,180.0
TAHLEQUAH,US,2009,1,300.0,300.0
TAHLEQUAH,US,2010,1,,
TAHLEQUAH,US,2013,1,,
TAHOE CITY,US,2002,1,,
TAHOE CITY,US,2004,1,,
TAHOE CITY,US,2008,2,4500.0,5400.0
TAHOE CITY,US,2009,1,5.0,5.0
TAHOE CITY,US,2013,1,,
TAHOLAH,US,2010,1,,
TAILEN BEND (SOUTH AUSTRALIA),AU,2008,1,,
TAKLA LANDING (CANADA),CA,2011,1,2.0,2.0
TAKOMA PARK,US,2009,2,7.0,7.0
TAKOMA PARK,US,2011,1,,
TALBOTT,US,2005,1,300.0,300.0
TALBOTT,US,2007,1,0.0,0.0
TALCO,US,2002,1,,
TALCOTT,US,2008,1,15.0,15.0
TALENT,US,2005,1,,
TALENT,US,2006,1,5.0,5.0
TALENT,US,2008,1,300.0,300.0
TALENT,US,2011,1,,
TALENT,US,2013,2,240.0,420.0
TALIHINA,US,2012,2,55.0,80.0
TALIHINA,US,2014,1,10800.0,10800.0
TALKEETNA,US,2002,1,0.0,0.0
TALKEETNA (MATSUE AREA),US,2001,1,360.0,360.0
TALKING ROCK,US,2011,1,0.0,0.0
TALLADEGA,US,1999,1,300.0,300.0
TALLADEGA,US,2000,1,0.0,0.0
TALLADEGA,US,2014,1,0.0,0.0
TALLADEGA (SUPER SPEEDWAY),US,1999,1,60.0,60.0
TALLAHASSEE,US,1999,4,120.0,180.0
TALLAHASSEE,US,2000,1,10800.0,10800.0
TALLAHASSEE,US,2001,3,60.0,60.0
TALLAHASSEE,US,2002,3,3720.0,10800.0
TALLAHASSEE,US,2003,4,615.0,1200.0
TALLAHASSEE,US,2005,2,150.0,180.0
TALLAHASSEE,US,2006,4,585.0,1200.0
TALLAHASSEE,US,2007,4,316.25,1200.0
TALLAHASSEE,US,2008,6,732.0,2700.0
TALLAHASSEE,US,2009,2,6.0,10.0
TALLAHASSEE,US,2010,2,1200.0,1800.0
TALLAHASSEE,US,2011,3,703.3333333333334,1800.0
TALLAHASSEE,US,2012,2,3.0,3.0
TALLAHASSEE,US,2013,1,600.0,600.0
TALLAHASSEE,US,2014,2,450.0,600.0
TALLAHASSEE (OFF OF I-10),US,2002,1,7200.0,7200.0
TALLAHASSEE (WILLIAMS AND ST. JOE STS.&#44),US,2000,1,300.0,300.0
TALLASSEE,US,1999,1,0.0,0.0
TALLMADGE,US,2004,2,330.0,540.0
TALLMADGE,US,2007,1,60.0,60.0
TALLMADGE,US,2008,1,60.0,60.0
TALLMADGE,US,2011,1,180.0,180.0
